6.300360528825156292e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.631266778332452594e-01 6.300360528825156292e-01 0.000000000000000000e+00
9.493618054760978309e-01 8.631266778332452594e-01 6.300360528825156292e-01
